timestamp	severity	message	source
2025-12-11 21:24:20	ALERT	"2025/12/11 21:24:20" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server Microsoft.AAD.BrokerPlugin_1000.19580.1000.2_neutral_neutral_cw5n1h2txyewy!Windows.Security.Authentication.Web.Core.BackgroundGetTokenTask.ClassId.WebAccountProvider did not register with DCOM within the required timeout."	System.tsv
2025-12-11 21:21:41	ALERT	"2025/12/11 21:21:41" "129" "Warning" "Microsoft-Windows-Time-Service" "NtpClient was unable to set a domain peer to use as a time source because of discovery error. NtpClient will try again in 15 minutes and double the reattempt interval thereafter. The error was: The entry is not found. (0x800706E1)"	System.tsv
2025-12-11 21:04:08	ALERT	"2025/12/11 21:04:08" "1129" "Error" "Microsoft-Windows-GroupPolicy" "The processing of Group Policy failed because of lack of network connectivity to a domain controller. This may be a transient condition. A success message would be generated once the machine gets connected to the domain controller and Group Policy has successfully processed. If you do not see a success message for several hours, then contact your administrator."	System.tsv
2025-12-11 20:33:02	ALERT	"2025/12/11 20:33:02" "1129" "Error" "Microsoft-Windows-GroupPolicy" "The processing of Group Policy failed because of lack of network connectivity to a domain controller. This may be a transient condition. A success message would be generated once the machine gets connected to the domain controller and Group Policy has successfully processed. If you do not see a success message for several hours, then contact your administrator."	System.tsv
2025-12-11 19:44:38	ALERT	"2025/12/11 19:44:38" "136" "Warning" "Ntfs" "The default transaction resource manager on volume \Device\HarddiskVolumeShadowCopy2 encountered an error while starting and its metadata was reset.  The data contains the error code."	System.tsv
2025-12-11 19:42:08	ALERT	"2025/12/11 19:42:08" "1129" "Error" "Microsoft-Windows-GroupPolicy" "The processing of Group Policy failed because of lack of network connectivity to a domain controller. This may be a transient condition. A success message would be generated once the machine gets connected to the domain controller and Group Policy has successfully processed. If you do not see a success message for several hours, then contact your administrator."	System.tsv
2025-12-11 19:05:36	ALERT	"2025/12/11 19:05:36" "1129" "Error" "Microsoft-Windows-GroupPolicy" "The processing of Group Policy failed because of lack of network connectivity to a domain controller. This may be a transient condition. A success message would be generated once the machine gets connected to the domain controller and Group Policy has successfully processed. If you do not see a success message for several hours, then contact your administrator."	System.tsv
2025-12-11 19:04:08	ALERT	"2025/12/11 19:04:08" "10005" "Error" "Microsoft-Windows-DistributedCOM" "DCOM got error ""2"" attempting to start the service LMS with arguments ""Unavailable"" in order to run the server:	System.tsv
2025-12-11 19:04:08	ALERT	"2025/12/11 19:04:08" "7000" "Error" "Service Control Manager" "The Intel(R) Management and Security Application Local Management Service service failed to start due to the following error:	System.tsv
2025-12-11 19:01:12	ALERT	"2025/12/11 19:01:12" "1130" "Error" "Microsoft-Windows-GroupPolicy" "Logon script failed.	System.tsv
2025-12-11 19:01:12	ALERT	"2025/12/11 19:01:12" "1130" "Error" "Microsoft-Windows-GroupPolicy" "Logon script failed.	System.tsv
2025-12-11 19:01:11	ALERT	"2025/12/11 19:01:11" "1130" "Error" "Microsoft-Windows-GroupPolicy" "Logon script failed.	System.tsv
2025-12-11 19:01:11	ALERT	"2025/12/11 19:01:11" "1130" "Error" "Microsoft-Windows-GroupPolicy" "Logon script failed.	System.tsv
2025-12-11 19:01:03	ALERT	"2025/12/11 19:01:03" "7023" "Error" "Service Control Manager" "The MessagingService_607997a service terminated with the following error:	System.tsv
2025-12-11 19:01:02	ALERT	"2025/12/11 19:01:02" "1129" "Error" "Microsoft-Windows-GroupPolicy" "The processing of Group Policy failed because of lack of network connectivity to a domain controller. This may be a transient condition. A success message would be generated once the machine gets connected to the domain controller and Group Policy has successfully processed. If you do not see a success message for several hours, then contact your administrator."	System.tsv
2025-12-11 19:01:02	ALERT	"2025/12/11 19:01:02" "5719" "Error" "NETLOGON" "This computer was not able to set up a secure session with a domain controller in domain IMQS due to the following:	System.tsv
2025-12-11 19:00:11	ALERT	"2025/12/11 19:00:11" "129" "Warning" "Microsoft-Windows-Time-Service" "NtpClient was unable to set a domain peer to use as a time source because of discovery error. NtpClient will try again in 15 minutes and double the reattempt interval thereafter. The error was: The entry is not found. (0x800706E1)"	System.tsv
2025-12-11 19:00:09	ALERT	"2025/12/11 19:00:09" "129" "Warning" "Microsoft-Windows-Time-Service" "NtpClient was unable to set a domain peer to use as a time source because of discovery error. NtpClient will try again in 15 minutes and double the reattempt interval thereafter. The error was: The entry is not found. (0x800706E1)"	System.tsv
2025-12-11 19:00:09	ALERT	"2025/12/11 19:00:09" "129" "Warning" "Microsoft-Windows-Time-Service" "NtpClient was unable to set a domain peer to use as a time source because of discovery error. NtpClient will try again in 15 minutes and double the reattempt interval thereafter. The error was: The entry is not found. (0x800706E1)"	System.tsv
2025-12-11 18:59:38	ALERT	"2025/12/11 18:59:38" "10317" "Error" "Microsoft-Windows-NDIS" "Miniport Microsoft Wi-Fi Direct Virtual Adapter #4, {6d961592-57f3-462e-8b31-347828315022}, had event Fatal error: The miniport has failed a power transition to operational power"	System.tsv
2025-12-11 16:23:28	ALERT	"2025/12/11 16:23:28" "100" "Warning" "winsrvext" "Process C:\Windows\explorer.exe is delaying system shutdown after 5015 milliseconds."	System.tsv
2025-12-11 16:23:26	ALERT	"2025/12/11 16:23:26" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server {7EAD5C10-8B3F-11E6-AE22-56B6B6499611} did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:25	ALERT	"2025/12/11 16:23:25" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server Microsoft.AAD.BrokerPlugin_1000.19580.1000.2_neutral_neutral_cw5n1h2txyewy!Windows.Security.Authentication.Web.Core.BackgroundGetTokenTask.ClassId.WebAccountProvider did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:25	ALERT	"2025/12/11 16:23:25" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server Microsoft.AAD.BrokerPlugin_1000.19580.1000.2_neutral_neutral_cw5n1h2txyewy!Windows.Security.Authentication.Web.Core.BackgroundGetTokenTask.ClassId.WebAccountProvider did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:25	ALERT	"2025/12/11 16:23:25" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server Microsoft.AAD.BrokerPlugin_1000.19580.1000.2_neutral_neutral_cw5n1h2txyewy!Windows.Security.Authentication.Web.Core.BackgroundGetTokenTask.ClassId.WebAccountProvider did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:25	ALERT	"2025/12/11 16:23:25" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server Microsoft.AAD.BrokerPlugin_1000.19580.1000.2_neutral_neutral_cw5n1h2txyewy!Windows.Security.Authentication.Web.Core.BackgroundGetTokenTask.ClassId.WebAccountProvider did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:25	ALERT	"2025/12/11 16:23:25" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server Microsoft.AAD.BrokerPlugin_1000.19580.1000.2_neutral_neutral_cw5n1h2txyewy!Windows.Security.Authentication.Web.Core.BackgroundGetTokenTask.ClassId.WebAccountProvider did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:25	ALERT	"2025/12/11 16:23:25" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server Microsoft.AAD.BrokerPlugin_1000.19580.1000.2_neutral_neutral_cw5n1h2txyewy!Windows.Security.Authentication.Web.Core.BackgroundGetTokenTask.ClassId.WebAccountProvider did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:25	ALERT	"2025/12/11 16:23:25" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server Microsoft.AAD.BrokerPlugin_1000.19580.1000.2_neutral_neutral_cw5n1h2txyewy!Windows.Security.Authentication.Web.Core.BackgroundGetTokenTask.ClassId.WebAccountProvider did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:25	ALERT	"2025/12/11 16:23:25" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server Microsoft.AAD.BrokerPlugin_1000.19580.1000.2_neutral_neutral_cw5n1h2txyewy!Windows.Security.Authentication.Web.Core.BackgroundGetTokenTask.ClassId.WebAccountProvider did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:25	ALERT	"2025/12/11 16:23:25" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server Microsoft.AAD.BrokerPlugin_1000.19580.1000.2_neutral_neutral_cw5n1h2txyewy!Windows.Security.Authentication.Web.Core.BackgroundGetTokenTask.ClassId.WebAccountProvider did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:25	ALERT	"2025/12/11 16:23:25" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server Microsoft.AAD.BrokerPlugin_1000.19580.1000.2_neutral_neutral_cw5n1h2txyewy!Windows.Security.Authentication.Web.Core.BackgroundGetTokenTask.ClassId.WebAccountProvider did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:24	ALERT	"2025/12/11 16:23:24" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server Microsoft.AAD.BrokerPlugin_1000.19580.1000.2_neutral_neutral_cw5n1h2txyewy!Windows.Security.Authentication.Web.Core.BackgroundGetTokenTask.ClassId.WebAccountProvider did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:24	ALERT	"2025/12/11 16:23:24" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server Microsoft.AAD.BrokerPlugin_1000.19580.1000.2_neutral_neutral_cw5n1h2txyewy!Windows.Security.Authentication.Web.Core.BackgroundGetTokenTask.ClassId.WebAccountProvider did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:24	ALERT	"2025/12/11 16:23:24" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server Microsoft.AAD.BrokerPlugin_1000.19580.1000.2_neutral_neutral_cw5n1h2txyewy!Windows.Security.Authentication.Web.Core.BackgroundGetTokenTask.ClassId.WebAccountProvider did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:24	ALERT	"2025/12/11 16:23:24" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server Microsoft.AAD.BrokerPlugin_1000.19580.1000.2_neutral_neutral_cw5n1h2txyewy!Windows.Security.Authentication.Web.Core.BackgroundGetTokenTask.ClassId.WebAccountProvider did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:24	ALERT	"2025/12/11 16:23:24" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server Microsoft.AAD.BrokerPlugin_1000.19580.1000.2_neutral_neutral_cw5n1h2txyewy!Windows.Security.Authentication.Web.Core.BackgroundGetTokenTask.ClassId.WebAccountProvider did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:23	ALERT	"2025/12/11 16:23:23" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server {815211C2-E515-4437-A8CC-E93857DF54F5} did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:23	ALERT	"2025/12/11 16:23:23" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:23	ALERT	"2025/12/11 16:23:23" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:23	ALERT	"2025/12/11 16:23:23" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:23	ALERT	"2025/12/11 16:23:23" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:23	ALERT	"2025/12/11 16:23:23" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:23	ALERT	"2025/12/11 16:23:23" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:23	ALERT	"2025/12/11 16:23:23" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:23	ALERT	"2025/12/11 16:23:23" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:23	ALERT	"2025/12/11 16:23:23" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:23	ALERT	"2025/12/11 16:23:23" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:23	ALERT	"2025/12/11 16:23:23" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:23	ALERT	"2025/12/11 16:23:23" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:23	ALERT	"2025/12/11 16:23:23" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:23	ALERT	"2025/12/11 16:23:23" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:23	ALERT	"2025/12/11 16:23:23" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:23	ALERT	"2025/12/11 16:23:23" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:23	ALERT	"2025/12/11 16:23:23" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:22	ALERT	"2025/12/11 16:23:22" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:22	ALERT	"2025/12/11 16:23:22" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:22	ALERT	"2025/12/11 16:23:22" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:22	ALERT	"2025/12/11 16:23:22" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:22	ALERT	"2025/12/11 16:23:22" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:22	ALERT	"2025/12/11 16:23:22" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:22	ALERT	"2025/12/11 16:23:22" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:22	ALERT	"2025/12/11 16:23:22" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:22	ALERT	"2025/12/11 16:23:22" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:22	ALERT	"2025/12/11 16:23:22" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout."	System.tsv
2025-12-11 16:23:22	ALERT	"2025/12/11 16:23:22" "10010" "Error" "Microsoft-Windows-DistributedCOM" "The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout."	System.tsv
2025-12-11 15:12:28	ALERT	"2025/12/11 15:12:28" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 223 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:12:13	ALERT	"2025/12/11 15:12:13" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 222 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:11:58	ALERT	"2025/12/11 15:11:58" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 221 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:11:44	ALERT	"2025/12/11 15:11:44" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 220 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:11:29	ALERT	"2025/12/11 15:11:29" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 219 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:11:14	ALERT	"2025/12/11 15:11:14" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 218 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:11:00	ALERT	"2025/12/11 15:11:00" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 217 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:10:45	ALERT	"2025/12/11 15:10:45" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 216 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:10:27	ALERT	"2025/12/11 15:10:27" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 215 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:10:13	ALERT	"2025/12/11 15:10:13" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 214 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:09:58	ALERT	"2025/12/11 15:09:58" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 213 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:09:43	ALERT	"2025/12/11 15:09:43" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 212 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:09:29	ALERT	"2025/12/11 15:09:29" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 211 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:09:14	ALERT	"2025/12/11 15:09:14" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 210 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:08:58	ALERT	"2025/12/11 15:08:58" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 209 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:08:43	ALERT	"2025/12/11 15:08:43" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 208 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:08:28	ALERT	"2025/12/11 15:08:28" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 207 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:08:10	ALERT	"2025/12/11 15:08:10" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 206 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:07:55	ALERT	"2025/12/11 15:07:55" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 205 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:07:40	ALERT	"2025/12/11 15:07:40" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 204 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:07:26	ALERT	"2025/12/11 15:07:26" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 203 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:07:11	ALERT	"2025/12/11 15:07:11" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 202 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:06:56	ALERT	"2025/12/11 15:06:56" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 201 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:06:42	ALERT	"2025/12/11 15:06:42" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 200 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:06:27	ALERT	"2025/12/11 15:06:27" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 199 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:06:12	ALERT	"2025/12/11 15:06:12" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 198 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:05:58	ALERT	"2025/12/11 15:05:58" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 197 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:05:43	ALERT	"2025/12/11 15:05:43" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 196 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:05:28	ALERT	"2025/12/11 15:05:28" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 195 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:05:14	ALERT	"2025/12/11 15:05:14" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 194 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:04:59	ALERT	"2025/12/11 15:04:59" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 193 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:04:44	ALERT	"2025/12/11 15:04:44" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 192 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
