"TimeCreated"	"Id"	"LevelDisplayName"	"ProviderName"	"Message"
"2026/01/22 17:07:24"	"4117"	"Warning"	"Group Policy Drive Maps"	"Group Policy Preferences Diagnostic Data: Access denied for 'm:' to '\\imqsfile01.imqs.local\F\Aerial Photos'. Check credentials. Error: 0x00000005 (HRESULT: 0x80070005)."
"2026/01/22 15:12:25"	"4117"	"Warning"	"Group Policy Drive Maps"	"Group Policy Preferences Diagnostic Data: Access denied for 'k:' to '\\imqsfile01.imqs.local\D\Data'. Check credentials. Error: 0x00000005 (HRESULT: 0x80070005)."
"2026/01/22 15:12:25"	"4117"	"Warning"	"Group Policy Drive Maps"	"Group Policy Preferences Diagnostic Data: Access denied for 't:' to '\\imqsfile01.imqs.local\D\Public'. Check credentials. Error: 0x00000005 (HRESULT: 0x80070005)."
"2026/01/22 15:12:25"	"4117"	"Warning"	"Group Policy Drive Maps"	"Group Policy Preferences Diagnostic Data: Access denied for 'q:' to '\\imqsfile01.imqs.local\D\IT_Data'. Check credentials. Error: 0x00000005 (HRESULT: 0x80070005)."
"2026/01/22 15:12:24"	"4117"	"Warning"	"Group Policy Drive Maps"	"Group Policy Preferences Diagnostic Data: Access denied for 'o:' to '\\imqsfile01.imqs.local\D\Dev'. Check credentials. Error: 0x00000005 (HRESULT: 0x80070005)."
"2026/01/22 15:12:24"	"4117"	"Warning"	"Group Policy Drive Maps"	"Group Policy Preferences Diagnostic Data: Access denied for 'm:' to '\\imqsfile01.imqs.local\F\Aerial Photos'. Check credentials. Error: 0x00000005 (HRESULT: 0x80070005)."
"2026/01/22 13:17:25"	"4117"	"Warning"	"Group Policy Drive Maps"	"Group Policy Preferences Diagnostic Data: Access denied for 'k:' to '\\imqsfile01.imqs.local\D\Data'. Check credentials. Error: 0x00000005 (HRESULT: 0x80070005)."
"2026/01/22 13:17:25"	"4117"	"Warning"	"Group Policy Drive Maps"	"Group Policy Preferences Diagnostic Data: Access denied for 't:' to '\\imqsfile01.imqs.local\D\Public'. Check credentials. Error: 0x00000005 (HRESULT: 0x80070005)."
"2026/01/22 13:17:25"	"4117"	"Warning"	"Group Policy Drive Maps"	"Group Policy Preferences Diagnostic Data: Access denied for 'q:' to '\\imqsfile01.imqs.local\D\IT_Data'. Check credentials. Error: 0x00000005 (HRESULT: 0x80070005)."
"2026/01/22 13:17:24"	"4117"	"Warning"	"Group Policy Drive Maps"	"Group Policy Preferences Diagnostic Data: Access denied for 'o:' to '\\imqsfile01.imqs.local\D\Dev'. Check credentials. Error: 0x00000005 (HRESULT: 0x80070005)."
"2026/01/22 13:17:24"	"4117"	"Warning"	"Group Policy Drive Maps"	"Group Policy Preferences Diagnostic Data: Access denied for 'm:' to '\\imqsfile01.imqs.local\F\Aerial Photos'. Check credentials. Error: 0x00000005 (HRESULT: 0x80070005)."
"2026/01/22 12:20:03"	"1000"	"Error"	"Application Error"	"Faulting application name: svchost.exe_smphost, version: 10.0.26100.5074, time stamp: 0x00e1a740
Faulting module name: mispace.dll_unloaded, version: 10.0.26100.7309, time stamp: 0x8a9c24a3
Exception code: 0xc0000005
Fault offset: 0x000000000017c887
Faulting process id: 0x1118
Faulting application start time: 0x1DC8B804A0A247B
Faulting application path: C:\WINDOWS\System32\svchost.exe
Faulting module path: mispace.dll
Report Id: 64657993-59c2-4646-a59c-c16a1c8fc081
Faulting package full name: 
Faulting package-relative application ID: "
"2026/01/22 11:22:32"	"4117"	"Warning"	"Group Policy Drive Maps"	"Group Policy Preferences Diagnostic Data: Access denied for 'k:' to '\\imqsfile01.imqs.local\D\Data'. Check credentials. Error: 0x00000005 (HRESULT: 0x80070005)."
"2026/01/22 11:22:32"	"4117"	"Warning"	"Group Policy Drive Maps"	"Group Policy Preferences Diagnostic Data: Access denied for 't:' to '\\imqsfile01.imqs.local\D\Public'. Check credentials. Error: 0x00000005 (HRESULT: 0x80070005)."
"2026/01/22 11:22:32"	"4117"	"Warning"	"Group Policy Drive Maps"	"Group Policy Preferences Diagnostic Data: Access denied for 'q:' to '\\imqsfile01.imqs.local\D\IT_Data'. Check credentials. Error: 0x00000005 (HRESULT: 0x80070005)."
"2026/01/22 11:22:32"	"4117"	"Warning"	"Group Policy Drive Maps"	"Group Policy Preferences Diagnostic Data: Access denied for 'o:' to '\\imqsfile01.imqs.local\D\Dev'. Check credentials. Error: 0x00000005 (HRESULT: 0x80070005)."
"2026/01/22 11:22:32"	"4117"	"Warning"	"Group Policy Drive Maps"	"Group Policy Preferences Diagnostic Data: Access denied for 'm:' to '\\imqsfile01.imqs.local\F\Aerial Photos'. Check credentials. Error: 0x00000005 (HRESULT: 0x80070005)."
"2026/01/22 09:26:57"	"4117"	"Warning"	"Group Policy Drive Maps"	"Group Policy Preferences Diagnostic Data: Access denied for 'k:' to '\\imqsfile01.imqs.local\D\Data'. Check credentials. Error: 0x00000005 (HRESULT: 0x80070005)."
"2026/01/22 09:26:56"	"4117"	"Warning"	"Group Policy Drive Maps"	"Group Policy Preferences Diagnostic Data: Access denied for 't:' to '\\imqsfile01.imqs.local\D\Public'. Check credentials. Error: 0x00000005 (HRESULT: 0x80070005)."
"2026/01/22 09:26:56"	"4117"	"Warning"	"Group Policy Drive Maps"	"Group Policy Preferences Diagnostic Data: Access denied for 'q:' to '\\imqsfile01.imqs.local\D\IT_Data'. Check credentials. Error: 0x00000005 (HRESULT: 0x80070005)."
"2026/01/22 09:26:56"	"4117"	"Warning"	"Group Policy Drive Maps"	"Group Policy Preferences Diagnostic Data: Access denied for 'o:' to '\\imqsfile01.imqs.local\D\Dev'. Check credentials. Error: 0x00000005 (HRESULT: 0x80070005)."
"2026/01/22 09:26:56"	"4117"	"Warning"	"Group Policy Drive Maps"	"Group Policy Preferences Diagnostic Data: Access denied for 'm:' to '\\imqsfile01.imqs.local\F\Aerial Photos'. Check credentials. Error: 0x00000005 (HRESULT: 0x80070005)."
"2026/01/21 22:04:53"	"4117"	"Warning"	"Group Policy Drive Maps"	"Group Policy Preferences Diagnostic Data: Access denied for 'k:' to '\\imqsfile01.imqs.local\D\Data'. Check credentials. Error: 0x00000005 (HRESULT: 0x80070005)."
"2026/01/21 22:04:53"	"4117"	"Warning"	"Group Policy Drive Maps"	"Group Policy Preferences Diagnostic Data: Access denied for 't:' to '\\imqsfile01.imqs.local\D\Public'. Check credentials. Error: 0x00000005 (HRESULT: 0x80070005)."
"2026/01/21 22:04:53"	"4117"	"Warning"	"Group Policy Drive Maps"	"Group Policy Preferences Diagnostic Data: Access denied for 'q:' to '\\imqsfile01.imqs.local\D\IT_Data'. Check credentials. Error: 0x00000005 (HRESULT: 0x80070005)."
"2026/01/21 22:04:53"	"4117"	"Warning"	"Group Policy Drive Maps"	"Group Policy Preferences Diagnostic Data: Access denied for 'o:' to '\\imqsfile01.imqs.local\D\Dev'. Check credentials. Error: 0x00000005 (HRESULT: 0x80070005)."
"2026/01/21 22:04:52"	"4117"	"Warning"	"Group Policy Drive Maps"	"Group Policy Preferences Diagnostic Data: Access denied for 'm:' to '\\imqsfile01.imqs.local\F\Aerial Photos'. Check credentials. Error: 0x00000005 (HRESULT: 0x80070005)."
